,Unnamed: 0,District,Event,Circle,Police Station,Caller Source,Event Type,Event Sub-Type,Latitude,Longitude,latitude1,longitude1,Age,gender,Year,Day,Month,Hour,Minute,Second,Level
673,673,LUCKNOW,P25062109612,C1,PS1,PHONE,Dispute,Dispute With Service Provider Or Vendor,26.841,81.017,26.946074284445665,81.00905925957413,7,M,2021,25,6,17,13,21,3
674,674,LUCKNOW,P25062109872,C1,PS1,PHONE,Unclaimed Information,Unclaimed Men,26.823,81.014,26.81510708406933,81.28064385720856,22,M,2021,25,6,17,31,43,3
675,675,LUCKNOW,P25062115216,C1,PS1,PHONE,Domestic Violence,Beating Senior Citizen,26.829,81.016,26.859536321853657,81.56459656142833,6,F,2021,25,6,22,14,34,2
676,676,LUCKNOW,P26062100650,C1,PS1,PHONE,Female Sexual Harrassment,Prostitution,26.821,81.01100000000001,26.232650818332186,81.2135961747568,47,M,2021,26,6,1,34,29,2
677,677,LUCKNOW,P26062100679,C1,PS1,PHONE,Female Sexual Harrassment,Prostitution,26.821,81.01100000000001,26.751652835721533,81.59934716817494,35,M,2021,26,6,1,41,58,2
678,678,LUCKNOW,P26062100804,C1,PS1,PHONE,Animals Related,Dangerous Animals/Dog Residential Area,26.837,80.999,26.72174866701137,81.44782983454463,48,F,2021,26,6,2,24,16,3
679,679,LUCKNOW,P26062105366,C1,PS1,PHONE,Dispute,With Neighbor,26.843000000000004,81.024,26.471346545493702,81.04430698485218,5,F,2021,26,6,11,27,4,3
680,680,LUCKNOW,P26062106062,C1,PS1,PHONE,Dispute,Other Dispute,26.844,81.03399999999999,26.575927264012115,81.28954536238265,26,M,2021,26,6,12,16,50,3
681,681,LUCKNOW,P26062108034,C1,PS1,PHONE,Property Disputes,Boundary Dispute,26.836,81.028,26.47295181727601,81.42162427824508,16,F,2021,26,6,14,38,1,3
682,682,LUCKNOW,P26062110899,C1,PS1,PHONE,Dispute,Money Transactions Dispute,26.825,81.021,26.20201008657303,81.14730628500925,27,M,2021,26,6,18,8,32,3
683,683,LUCKNOW,P26062111186,C1,PS1,PHONE,Dispute,Other Dispute,26.843000000000004,81.024,26.41331503259797,81.20692783251563,32,F,2021,26,6,18,29,27,3
684,684,LUCKNOW,P26062111951,C1,PS1,PHONE,Dispute,Other Dispute,26.839,81.02600000000001,26.851546957352703,81.4574977178831,26,M,2021,26,6,19,17,40,3
685,685,LUCKNOW,P26062112027,C1,PS1,PHONE,Dispute,Dispute With Drunk Person,26.843000000000004,81.016,26.90277667430616,81.35979472071196,22,M,2021,26,6,19,22,13,3
686,686,LUCKNOW,P26062115011,C1,PS1,PHONE,Threat In Person,Attack,26.844,81.01,26.67441818462401,81.146544915923,7,F,2021,26,6,21,42,49,3
687,687,LUCKNOW,P26062116439,C1,PS1,PHONE,Dispute,With Neighbor,26.839,81.031,26.567559809285388,81.15966656947221,43,M,2021,26,6,22,44,17,3
688,688,LUCKNOW,P27062101658,C1,PS1,PHONE,Animals Related,Found Injured Animal,26.84,81.02199999999999,26.73575058477786,81.23820590570439,46,M,2021,27,6,6,56,25,3
689,689,LUCKNOW,P27062104773,C1,PS1,PHONE,Threat In Person,Attack,26.838,81.01,26.119904949863678,81.14506141117009,11,F,2021,27,6,10,30,39,3
690,690,LUCKNOW,P27062105192,C1,PS1,PHONE,Dispute,Money Transactions Dispute,26.84,81.054,26.507734899235,81.13398198338619,42,M,2021,27,6,10,54,39,3
691,691,LUCKNOW,P27062105219,C1,PS1,PHONE,Property Disputes,Boundary Dispute,26.823,81.046,26.224867468634528,81.00308891152594,10,F,2021,27,6,10,55,43,3
692,692,LUCKNOW,P27062112760,C1,PS1,PHONE,Dispute,Money Transactions Dispute,26.84,81.025,26.509852408260365,81.40447442067418,43,F,2021,27,6,19,28,5,3
693,693,LUCKNOW,P27062115479,C1,PS1,PHONE,Unknown,Unknown,26.833,81.01899999999999,26.88535422356821,81.54107244286882,7,F,2021,27,6,21,32,3,3
694,694,LUCKNOW,P27062115524,C1,PS1,PHONE,Dispute,Other Dispute,26.84,81.025,26.424552048681207,81.30562240690126,49,M,2021,27,6,21,33,53,3
695,695,LUCKNOW,P27062116277,C1,PS1,PHONE,Dispute,Other Dispute,26.834,81.006,26.456934282757665,81.25878380714649,23,F,2021,27,6,22,3,39,3
696,696,LUCKNOW,P28062106514,C1,PS1,PHONE,Domestic Violence,Husband Relatives To Beat Wife,26.837,81.016,26.636325599813997,81.52632818601478,24,F,2021,28,6,12,44,57,2
697,697,LUCKNOW,P28062107880,C1,PS1,PHONE,Crime On Phone Mobile Social Media Internet,Abuse Women,26.839,81.02600000000001,26.24374217718317,81.54671598960559,8,M,2021,28,6,14,32,55,3
698,698,LUCKNOW,P28062111239,C1,PS1,PHONE,Theft,Residential Building,26.835,81.008,26.55531129333485,81.4908058247702,18,M,2021,28,6,18,36,42,3
699,699,LUCKNOW,P28062111382,C1,PS1,PHONE,Threat In Person,Threatening To Kill,26.838,81.01100000000001,26.342665036382623,81.2380313948776,14,F,2021,28,6,18,45,44,3
700,700,LUCKNOW,P28062111509,C1,PS1,PHONE,Dispute,Dispute Between Ride And Driver,26.834,81.01100000000001,26.202467058207915,81.25049320952778,41,M,2021,28,6,18,54,46,3
701,701,LUCKNOW,P28062111777,C1,PS1,PHONE,Theft,Residential Building,26.844,81.03399999999999,26.99284327945509,81.01136969035507,38,F,2021,28,6,19,11,5,3
702,702,LUCKNOW,P29062107131,C1,PS1,PHONE,Crime On Phone Mobile Social Media Internet,Abuse Women,26.836,81.02,26.857699926047832,81.26691695680275,49,F,2021,29,6,13,14,18,3
703,703,LUCKNOW,P29062110412,C1,PS1,PHONE,Dispute,Other Dispute,26.823,81.045,26.875861106294877,81.31393028736873,12,F,2021,29,6,17,21,23,3
704,704,LUCKNOW,P29062111814,C1,PS1,PHONE,Dispute,Other Dispute,26.818,81.01100000000001,26.63594180550553,81.4320734279889,38,M,2021,29,6,18,58,28,3
705,705,LUCKNOW,P29062116582,C1,PS1,PHONE,Pollution,Pollution By Dj/Band/Cracker/Others Means,26.843000000000004,81.033,26.64191025908553,81.03134038513411,49,M,2021,29,6,22,52,34,0
706,706,LUCKNOW,P30062113658,C1,PS1,PHONE,Theft,Residential Building,26.839,81.008,26.614959179458804,81.38110002585982,5,F,2021,30,6,20,27,13,3
707,707,LUCKNOW,P30062114997,C1,PS1,PHONE,Missing,Mobile,26.844,81.01100000000001,26.147873545663742,81.43697615125224,5,M,2021,30,6,21,29,10,3
708,708,LUCKNOW,P30062117524,C1,PS1,PHONE,Dispute,Dispute With Unknown Person,26.833,81.02,26.68232348436829,81.61848866382115,22,F,2021,30,6,23,14,52,3
709,709,LUCKNOW,P01042100552,C1,PS2,TWITTER,Dispute,Dispute With Service Provider Or Vendor,26.842,80.991,26.964035515867163,81.28181621830193,25,F,2021,4,1,1,51,0,3
710,710,LUCKNOW,P01042100577,C1,PS2,PHONE,Medium Fire,Building Res Insti Auditorial Academic Professional Indus Storage Multiplex Etc,26.853,81.01899999999999,26.117407873194345,81.1263961667637,11,M,2021,4,1,2,3,0,2
711,711,LUCKNOW,P01042101233,C1,PS2,PHONE,Dispute,Other Dispute,26.842,80.99600000000001,26.533763910248187,81.22277923097667,7,F,2021,4,1,7,13,0,3
712,712,LUCKNOW,P01042103522,C1,PS2,PHONE,Corona,Open School/Coaching Institution/College/Office,26.848000000000003,80.987,26.41508599959,81.26125373872809,34,F,2021,4,1,11,0,0,3
713,713,LUCKNOW,P01042104016,C1,PS2,PHONE,Corona,Public Gathering,26.847,80.988,26.94107814500201,81.29304493217818,26,F,2021,4,1,11,45,0,3
714,714,LUCKNOW,P01042104325,C1,PS2,PHONE,Found Deadbody,Male Dead Body,26.852,80.99,26.89955233008868,81.52597702905865,13,F,2021,4,1,12,9,0,1
715,715,LUCKNOW,P01042105219,C1,PS2,PHONE,Threat In Person,Threatening To Kill,26.856,81.007,26.122050286425377,81.4740879481432,18,F,2021,4,1,13,23,0,3
716,716,LUCKNOW,P01042106172,C1,PS2,PHONE,Theft,Other Location,26.851,81.005,26.90185676216134,81.54663473179036,47,F,2021,4,1,14,39,0,3
717,717,LUCKNOW,P01042106275,C1,PS2,PHONE,Threat In Person,Threatening To Kill,26.836,81.01,26.27657480327429,81.38125008580266,15,M,2021,4,1,14,49,0,3
718,718,LUCKNOW,P01042106734,C1,PS2,PHONE,Domestic Violence,Expellinghouse Wife By Husband Or Family Members From House,26.849,81.013,26.327975792173262,81.35331340870388,48,M,2021,4,1,15,29,0,2
719,719,LUCKNOW,P01042107665,C1,PS2,PHONE,Threat In Person,Attack,26.852,81.0,26.66227426828208,81.37992678994918,31,M,2021,4,1,16,53,0,3
720,720,LUCKNOW,P01042108463,C1,PS2,PHONE,Threat In Person,Attack,26.854,81.003,26.918008438988306,81.16262298142166,46,M,2021,4,1,18,8,0,3
721,721,LUCKNOW,P01042111793,C1,PS2,PHONE,Theft,Two Wheeler Vehicle,26.858,80.994,26.665763264536203,81.10482582182796,8,M,2021,4,1,22,28,0,3
722,722,LUCKNOW,P01042112211,C1,PS2,PHONE,Threat In Person,Attack,26.851,81.005,26.318782880429477,81.0155530021089,36,F,2021,4,1,22,57,0,3
723,723,LUCKNOW,P01042112241,C1,PS2,PHONE,Domestic Violence,Husband To Beat Wife,26.854,81.01100000000001,26.372837358056252,81.26177625506035,41,F,2021,4,1,23,0,0,2
724,724,LUCKNOW,P01042112513,C1,PS2,PHONE,Threat In Person,Threatening To Kill,26.851,81.008,26.37706731320473,81.34570652771454,17,F,2021,4,1,23,23,0,3
725,725,LUCKNOW,P01042112645,C1,PS2,PHONE,Domestic Violence,Insult Of Senior Citizen,26.849,81.012,26.42649520065978,81.13039315552865,8,F,2021,4,1,23,36,0,2
726,726,LUCKNOW,P02042100461,C1,PS2,PHONE,Corona,Help For Other,26.854,80.993,26.365924050869413,81.43345713143563,7,F,2021,4,2,1,53,0,3
727,727,LUCKNOW,P02042102907,C1,PS2,PHONE,Domestic Violence,Beating Senior Citizen,26.865,80.975,26.367648879991656,81.18688718666549,13,F,2021,4,2,10,16,0,2
728,728,LUCKNOW,P02042104496,C1,PS2,PHONE,Domestic Violence,Beat Children By Familymembers,26.845,80.998,26.16987541297595,81.18731135908862,20,F,2021,4,2,12,33,0,2
729,729,LUCKNOW,P02042106596,C1,PS2,PHONE,Dispute,Dispute In Hospital,26.851,81.018,26.17435693247008,81.53119484864845,49,M,2021,4,2,15,37,0,3
730,730,LUCKNOW,P02042107818,C1,PS2,PHONE,Dispute,Money Transactions Dispute,26.852,80.99,26.314540227001945,81.48120626238023,26,M,2021,4,2,17,26,0,3
731,731,LUCKNOW,P02042109136,C1,PS2,PHONE,Dispute,Other Dispute,26.852,80.99,26.95802203578347,81.14495222142351,43,F,2021,4,2,19,27,0,3
732,732,LUCKNOW,P02042109278,C1,PS2,PHONE,Dispute,Other Dispute,26.853,81.0,26.414250173022936,81.50373559744351,28,F,2021,4,2,19,41,0,3
733,733,LUCKNOW,P02042109317,C1,PS2,PHONE,Missing,Mobile,26.844,80.987,26.617563498247385,81.6442118949462,37,F,2021,4,2,19,44,0,3
734,734,LUCKNOW,P02042110615,C1,PS2,PHONE,Dispute,Other Dispute,26.851,81.008,26.450511664402782,81.47757149108457,36,F,2021,4,2,21,24,0,3
735,735,LUCKNOW,P02042111658,C1,PS2,PHONE,Cyber Crimes,Email Hacking,26.854,80.983,26.998353780517316,81.02231554984388,29,F,2021,4,2,22,30,0,3
736,736,LUCKNOW,P03042100012,C1,PS2,PHONE,Threat In Person,Threatening To Kill,26.846,81.00399999999999,26.7733946915188,81.19472970916551,45,F,2021,4,3,0,1,0,3
737,737,LUCKNOW,P03042100476,C1,PS2,PHONE,Suspicious Person Information,Information About Suspicious Person In Building/Campus/Place,26.846,81.001,26.71356031629724,81.09297247063056,15,M,2021,4,3,1,29,0,2
738,738,LUCKNOW,P03042104365,C1,PS2,PHONE,Dispute,Money Transactions Dispute,26.852,80.988,26.31373123393904,81.0969074979316,31,M,2021,4,3,12,26,0,3
739,739,LUCKNOW,P03042104429,C1,PS2,PHONE,Dispute,Money Transactions Dispute,26.852,80.99,26.468023261481864,81.28582616510847,20,F,2021,4,3,12,33,0,3
740,740,LUCKNOW,P03042104564,C1,PS2,PHONE,Dispute,Money Transactions Dispute,26.842,80.99,26.17371147980827,81.04362838606153,44,M,2021,4,3,12,44,0,3
741,741,LUCKNOW,P03042105810,C1,PS2,PHONE,Dispute,For Parking,26.847,81.003,26.604398386714912,81.22103336529578,27,F,2021,4,3,14,51,0,3
742,742,LUCKNOW,P03042107146,C1,PS2,PHONE,Dispute,Money Transactions Dispute,26.849,80.98,26.330980425751356,81.63777437549255,42,F,2021,4,3,16,59,0,3
743,743,LUCKNOW,P03042107329,C1,PS2,PHONE,Unclaimed Information,Unclaimed Men,26.852,80.999,26.588798701771918,81.07566271108827,9,M,2021,4,3,17,18,0,3
744,744,LUCKNOW,P03042107645,C1,PS2,PHONE,Dispute,Dispute With Drunk Person,26.86,80.993,26.79220969944268,81.62995220008932,48,F,2021,4,3,17,49,0,3
745,745,LUCKNOW,P03042108653,C1,PS2,PHONE,Threat In Person,Threatening To Kill,26.854,81.01100000000001,26.131522912623048,81.0300724062662,34,F,2021,4,3,19,26,0,3
746,746,LUCKNOW,P03042109159,C1,PS2,PHONE,Threat In Person,Threatening To Kill,26.85,81.009,26.59987162772037,81.651343231132,27,F,2021,4,3,20,8,0,3
747,747,LUCKNOW,P03042109199,C1,PS2,PHONE,Threat In Person,Threatening To Kill,26.849,81.01100000000001,26.365677359560785,81.54803052715926,15,F,2021,4,3,20,11,0,3
748,748,LUCKNOW,P03042109268,C1,PS2,WhatsApp,Threat In Person,Attack,26.851,81.015,26.18319732857939,81.27862001682146,29,M,2021,4,3,20,16,0,3
749,749,LUCKNOW,P03042109979,C1,PS2,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,26.852,80.992,26.697618043098828,81.52586850333192,28,M,2021,4,3,21,5,0,2
750,750,LUCKNOW,P03042111540,C1,PS2,PHONE,Threat In Person,Attack,26.856,80.99600000000001,26.957307593890835,81.4602872424979,48,M,2021,4,3,23,20,0,3
751,751,LUCKNOW,P04042100392,C1,PS2,PHONE,Corona,Quarantine Violation,26.842,80.991,26.273269909816147,81.63256542546594,28,M,2021,4,4,0,56,0,3
752,752,LUCKNOW,P04042100432,C1,PS2,PHONE,Threat In Person,Attack,26.845,80.98899999999999,26.558696159870788,81.38051798906628,11,F,2021,4,4,1,2,0,3
753,753,LUCKNOW,P04042101678,C1,PS2,PHONE,Missing,Child,26.853,80.98899999999999,26.44334506972457,81.0411738224197,24,M,2021,4,4,6,38,0,3
754,754,LUCKNOW,P04042103792,C1,PS2,PHONE,Dispute,Other Dispute,26.848000000000003,81.001,26.32567521587213,81.58942862456414,33,M,2021,4,4,10,10,0,3
755,755,LUCKNOW,P04042110741,C1,PS2,PHONE,Unknown,Unknown,26.844,81.009,26.27052280316625,81.649107294418,28,M,2021,4,4,18,51,0,3
756,756,LUCKNOW,P04042111319,C1,PS2,PHONE,Dispute,Other Dispute,26.844,81.009,26.19251800243311,81.4971024655951,49,M,2021,4,4,19,45,0,3
757,757,LUCKNOW,P04042111367,C1,PS2,PHONE,Missing,Mobile,26.856,80.992,26.663139572834087,81.20500680250171,39,F,2021,4,4,19,49,0,3
758,758,LUCKNOW,P04042111448,C1,PS2,PHONE,Unknown,Unknown,26.851,80.994,26.904628166620157,81.64919084150758,14,F,2021,4,4,19,55,0,3
759,759,LUCKNOW,P04042111664,C1,PS2,PHONE,Dispute,Money Transactions Dispute,26.854,81.001,26.42343922130674,81.43708908977156,17,M,2021,4,4,20,11,0,3
760,760,LUCKNOW,P04042112161,C1,PS2,PHONE,Threat In Person,Threatening To Kill,26.864,80.976,26.7260326295196,81.63264786147975,8,M,2021,4,4,20,45,0,3
761,761,LUCKNOW,P04042112449,C1,PS2,PHONE,Female Harrassment,Indecent Talks,26.862,80.977,26.83441676732461,81.58203472667616,36,M,2021,4,4,21,4,0,2
762,762,LUCKNOW,P04042112866,C1,PS2,PHONE,Unclaimed Information,Unclaimed Women,26.847,81.003,26.269441090240168,81.18393089734299,21,F,2021,4,4,21,28,0,3
763,763,LUCKNOW,P04042113071,C1,PS2,PHONE,Domestic Violence,Husband To Beat Wife,26.852,80.99,26.670246571998582,81.32807377431149,45,M,2021,4,4,21,40,0,2
764,764,LUCKNOW,P04042113703,C1,PS2,PHONE,Domestic Violence,Beating Senior Citizen,26.849,80.995,26.78143092738171,81.63940170190244,22,M,2021,4,4,22,15,0,2
765,765,LUCKNOW,P04042114528,C1,PS2,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,26.854,80.991,26.356154628806404,81.45812231671854,13,M,2021,4,4,23,3,0,2
766,766,LUCKNOW,P05042100752,C1,PS2,PHONE,Theft,Other Location,26.861,80.985,26.52675548884033,81.46000485372882,38,F,2021,4,5,2,49,0,3
767,767,LUCKNOW,P05042101325,C1,PS2,PHONE,Threat In Person,Attack,26.846,80.985,26.194564629985944,81.33546372003023,34,F,2021,4,5,7,12,0,3
768,768,LUCKNOW,P05042107393,C1,PS2,PHONE,Dispute,Other Dispute,26.847,80.995,26.750120826578907,81.42851416177348,39,F,2021,4,5,16,53,0,3
769,769,LUCKNOW,P05042107934,C1,PS2,PHONE,Unclaimed Information,Unclaimed Vehicle,26.853,81.013,26.39955446755233,81.16501490043746,42,F,2021,4,5,17,41,0,3
770,770,LUCKNOW,P05042108062,C1,PS2,PHONE,Suspicious Object Information,Information About Suspicious Object In The Vehicle,26.851,81.00399999999999,26.41360632703511,81.51232711805814,7,M,2021,4,5,17,51,0,2
771,771,LUCKNOW,P05042110310,C1,PS2,PHONE,Crime On Phone Mobile Social Media Internet,Obscene Message / Picture Post Of Women,26.847,80.993,26.464681900017126,81.62370837744302,49,M,2021,4,5,21,2,0,3
772,772,LUCKNOW,P05042110350,C1,PS2,PHONE,Dispute,With Neighbor,26.843000000000004,80.998,26.1174344261306,81.66026790850289,49,F,2021,4,5,21,4,0,3
773,773,LUCKNOW,P05042110744,C1,PS2,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,26.855,80.991,26.780300455830304,81.27371844015144,27,M,2021,4,5,21,28,0,2
774,774,LUCKNOW,P05042110823,C1,PS2,PHONE,Domestic Violence,Husband To Beat Wife,26.846,81.00399999999999,26.68901949766227,81.40350564221869,46,F,2021,4,5,21,33,0,2
775,775,LUCKNOW,P05042112192,C1,PS2,PHONE,Crime On Phone Mobile Social Media Internet,Abuse Men,26.853,80.99,26.622742590045668,81.50351919862956,33,F,2021,4,5,22,47,0,3
776,776,LUCKNOW,P05042112844,C1,PS2,PHONE,Threat In Person,Attack,26.848000000000003,80.99600000000001,26.369119313890813,81.18188989676014,48,M,2021,4,5,23,31,0,3
777,777,LUCKNOW,P05042112858,C1,PS2,PHONE,Dispute,Other Dispute,26.854,81.001,26.538693718387293,81.09689614152144,17,M,2021,4,5,23,32,0,3
778,778,LUCKNOW,P06042100262,C1,PS2,PHONE,Threat In Person,Attack,26.854,80.99,26.232731531104243,81.12503876046928,35,M,2021,4,6,0,33,0,3
779,779,LUCKNOW,P06042101511,C1,PS2,PHONE,Dispute,Other Dispute,26.862,80.984,26.472053972324684,81.31765116587178,48,F,2021,4,6,7,20,0,3
780,780,LUCKNOW,P06042102199,C1,PS2,PHONE,Dispute,Other Dispute,26.849,80.987,26.88131679626905,81.13199215892706,24,M,2021,4,6,8,45,0,3
781,781,LUCKNOW,P06042103256,C1,PS2,PHONE,Unclaimed Information,Unclaimed Men,26.848000000000003,80.994,26.33740605777449,81.4490224158041,31,F,2021,4,6,10,28,0,3
782,782,LUCKNOW,P06042106663,C1,PS2,PHONE,Dispute,Other Dispute,26.851,81.02,26.30653176991217,81.4040502476636,17,M,2021,4,6,15,51,0,3
783,783,LUCKNOW,P06042106924,C1,PS2,PHONE,Dispute,Other Dispute,26.845,80.988,26.140292627032828,81.0273153410212,23,F,2021,4,6,16,19,0,3
784,784,LUCKNOW,P06042108193,C1,PS2,PHONE,Dispute,Money Transactions Dispute,26.857,81.01,26.704390978571663,81.38026784689528,23,F,2021,4,6,18,21,0,3
785,785,LUCKNOW,P06042109766,C1,PS2,PHONE,Dispute,Dispute In Hospital,26.854,80.992,26.13063039884702,81.06026460770215,7,F,2021,4,6,20,33,0,3
786,786,LUCKNOW,P06042110144,C1,PS2,PHONE,Medium Fire,Farm Forest Agriculture,25.423,79.008,26.714204689458445,81.64764486360545,23,F,2021,4,6,20,58,0,2
787,787,LUCKNOW,P06042110745,C1,PS2,PHONE,Unknown,Unknown,26.847,80.993,26.3079682945048,81.03979298340236,36,M,2021,4,6,21,35,0,3
788,788,LUCKNOW,P06042112560,C1,PS2,PHONE,Dispute,With Neighbor,26.846,80.99600000000001,26.69075092103347,81.09614918403287,37,F,2021,4,6,23,25,0,3
789,789,LUCKNOW,P07042100699,C1,PS2,PHONE,Threat In Person,Attack,26.847,80.999,26.89778203909691,81.16289256946862,39,F,2021,4,7,2,26,0,3
790,790,LUCKNOW,P07042100961,C1,PS2,PHONE,Corona,Help For Other,26.861,80.994,26.401109534902822,81.50046820476189,17,M,2021,4,7,5,16,0,3
791,791,LUCKNOW,P07042103441,C1,PS2,PHONE,Differently Abled People,Mad /Retarded Person,26.849,81.014,26.428842971958883,81.22982842381532,22,F,2021,4,7,10,46,0,3
792,792,LUCKNOW,P07042104137,C1,PS2,PHONE,Domestic Violence,Expellinghouse Wife By Husband Or Family Members From House,26.864,80.98100000000001,26.76270999820372,81.64037162164523,7,M,2021,4,7,11,49,0,2
793,793,LUCKNOW,P07042104492,C1,PS2,PHONE,Dispute,Dispute Between Ride And Driver,26.854,80.99,26.972472151006706,81.4440251902034,27,M,2021,4,7,12,28,0,3
794,794,LUCKNOW,P07042105185,C1,PS2,PHONE,Robbery,On Road,26.858,80.971,26.49777763880481,81.0931936870256,7,F,2021,4,7,13,36,0,2
795,795,LUCKNOW,P07042105309,C1,PS2,PHONE,Threat In Person,Threatening To Kill,26.852,80.987,26.8536773170504,81.53611690003518,5,M,2021,4,7,13,49,0,3
796,796,LUCKNOW,P07042106007,C1,PS2,PHONE,Dispute,Dispute Between Ride And Driver,26.849,80.98,26.22357303472242,81.50481805299628,42,F,2021,4,7,15,6,0,3
797,797,LUCKNOW,P07042106569,C1,PS2,PHONE,Dispute,Other Dispute,26.853,80.97399999999999,26.69760748822605,81.45419205364098,20,F,2021,4,7,16,5,0,3
798,798,LUCKNOW,P07042106725,C1,PS2,PHONE,Unclaimed Information,In Private Vehicle,26.854,80.99,26.54847341039556,81.5686026014488,9,F,2021,4,7,16,20,0,3
799,799,LUCKNOW,P07042106898,C1,PS2,PHONE,Domestic Violence,Husband To Beat Wife,26.854,80.986,26.8658622481906,81.11402649709939,25,F,2021,4,7,16,37,0,2
800,800,LUCKNOW,P07042106915,C1,PS2,PHONE,Dispute,Other Dispute,26.852,80.998,26.550276964077344,81.17197366772575,7,M,2021,4,7,16,38,0,3
801,801,LUCKNOW,P07042107329,C1,PS2,PHONE,Corona,Gathering Playing In Open,26.854,81.006,26.64398709265199,81.09252342909218,9,M,2021,4,7,17,23,0,3
802,802,LUCKNOW,P07042107802,C1,PS2,PHONE,Unclaimed Information,Unclaimed Men,26.852,80.99,26.22125753822821,81.1706219563806,40,F,2021,4,7,18,13,0,3
803,803,LUCKNOW,P07042108864,C1,PS2,PHONE,Domestic Violence,Husband To Beat Wife,26.852,80.99,26.58308776266228,81.40206959129519,46,M,2021,4,7,19,53,0,2
804,804,LUCKNOW,P07042108895,C1,PS2,PHONE,Domestic Violence,Husband To Beat Wife,26.856,80.99,26.25807573272005,81.09279444848123,7,M,2021,4,7,19,56,0,2
805,805,LUCKNOW,P07042109397,C1,PS2,PHONE,Corona,Quarantine Violation,26.856,81.016,26.780345696556736,81.43383181070213,30,M,2021,4,7,20,36,0,3
806,806,LUCKNOW,P07042109727,C1,PS2,PHONE,Corona,Suspect Found Infected,26.846,80.998,26.4570847431299,81.229465569194,11,F,2021,4,7,21,0,0,3
807,807,LUCKNOW,P07042110716,C1,PS2,PHONE,Pollution,Pollution By Dj/Band/Cracker/Others Means,26.85,80.984,26.449879678470552,81.13708836248523,22,M,2021,4,7,22,1,0,0
808,808,LUCKNOW,P07042110847,C1,PS2,PHONE,Pollution,Pollution By Dj/Band/Cracker/Others Means,26.85,80.984,26.87675130328313,81.17858575998353,7,M,2021,4,7,22,10,0,0
809,809,LUCKNOW,P07042111450,C1,PS2,PHONE,Threat In Person,Threatening To Kill,26.852,80.997,26.23496351859601,81.64403978891015,21,M,2021,4,7,22,43,0,3
810,810,LUCKNOW,P07042112289,C1,PS2,PHONE,Child Crime(Sexual Abuse),Teasing On Public Place,26.851,80.986,26.42416433074417,81.65570674485124,42,M,2021,4,7,23,34,0,2
811,811,LUCKNOW,P08042100184,C1,PS2,PHONE,Dispute,Other Dispute,26.851,80.986,26.309039138464,81.3229362830626,35,F,2021,4,8,0,19,0,3
812,812,LUCKNOW,P08042100453,C1,PS2,PHONE,Dispute,Money Transactions Dispute,26.852,80.99,26.52566267429373,81.10665150913809,45,M,2021,4,8,0,58,0,3
